binary_label,playback_label,media_label,template
media,audio,audiobook,{book_play_verb} {audiobook_name} narrated by {narrator_name} and written by {author_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {actor_name}
media,audio,audiobook,{book_play_verb} {silent_movie_name} {audiobook_literal} adaptation in {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_name} narrated by {narrator_name} authored by {author_name}
media,audio,audiobook,{audio_play_verb} {short_film_name} {audiobook_literal} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {black_white_movie_name} {audiobook_literal}
media,audio,audiobook,{book_play_verb} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} featuring {author_name}
media,audio,audiobook,{audio_play_verb} {movie_name} {audiobook_literal} adaptation in {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {series_name} {audiobook_literal} in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_name} by {author_name} and narrated by {narrator_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} featuring {music_artist_name}
media,audio,audiobook,{book_play_verb} {audiobook_literal} about {short_film_genre}
media,audio,audiobook,{audio_play_verb} {audiobook_genre} from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_name} read by {narrator_name} written by {author_name}
media,audio,audiobook,{book_play_verb} {short_film_name} from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {black_white_movie_name} {audiobook_literal} from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {narrator_name} narrates {audiobook_literal}
media,audio,audiobook,{audio_play_verb} {audiobook_literal}
media,audio,audiobook,{audio_play_verb} {audiobook_name} with narration by {narrator_name} written by {author_name}
media,audio,audiobook,{generic_play_verb} {movie_name} {audiobook_literal} from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} featuring {director_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} narrated by {narrator_name} and {narrator_name} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {series_genre}
media,audio,audiobook,{audio_play_verb} {silent_movie_name} {audiobook_literal} adaptation in {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {series_name} {audiobook_literal} adaptation
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {silent_movie_genre}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} read by {narrator_name} from {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_literal} narrated by {narrator_name} and {narrator_name} from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} about {black_white_movie_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} about {movie_genre}
media,audio,audiobook,{generic_play_verb} {audiobook_literal}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} narrated by {narrator_name} and {narrator_name} from {audiobook_provider}
media,audio,audiobook,{book_play_verb} {short_film_name} {audiobook_literal} adaptation from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {short_film_name} {audiobook_literal} adaptation from {audiobook_provider}
media,audio,audiobook,{audio_play_verb} {audiobook_name} written by {author_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {game_genre}
media,audio,audiobook,{audio_play_verb} {audiobook_name} by {author_name} featuring narration by {narrator_name}
media,audio,audiobook,{book_play_verb} {audiobook_name} read by {narrator_name} written by {author_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} read by {narrator_name} from {audiobook_provider}
media,audio,audiobook,{book_play_verb} {audiobook_literal} featuring {narrator_name} and {narrator_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} with {narrator_name} as the main narrator
media,audio,audiobook,{book_play_verb} {audiobook_name} from {audiobook_provider} written by {author_name} and narrated by {narrator_name}
media,audio,audiobook,{generic_play_verb} {audiobook_name} featuring {narrator_name} written by {author_name}
media,audio,audiobook,{generic_play_verb} {audiobook_name} narrated by {narrator_name} from {audiobook_provider} written by {author_name}
media,audio,audiobook,{book_play_verb} {narrator_name} narrates {audiobook_literal}
media,audio,audiobook,{audio_play_verb} {silent_movie_name} {audiobook_literal} from {audiobook_provider}
media,audio,audiobook,{generic_play_verb} {narrator_name} {audiobook_literal}
media,audio,audiobook,{book_play_verb} {audiobook_name} written by {author_name} and narrated by {narrator_name}
media,audio,audiobook,{generic_play_verb} {audiobook_literal} about {director_name}
media,audio,audiobook,{book_play_verb} {audiobook_name} by {author_name} featuring narration by {narrator_name}
media,audio,audiobook,{audio_play_verb} {audiobook_literal} featuring {actor_name}
media,game,game,{generic_play_verb} {movie_name} {game_literal}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal}
media,game,game,{generic_play_verb} {series_name} from {game_provider}
media,game,game,{game_play_verb} {game_provider} presents {game_name}
media,game,game,{game_play_verb} {game_name} in {game_provider}
media,game,game,{generic_play_verb} {movie_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_genre} in {game_provider}
media,game,game,{generic_play_verb} {game_provider}'s {game_literal}
media,game,game,{game_play_verb} {game_name} on {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_provider} {game_genre}
media,game,game,{game_play_verb} {black_white_movie_name} from {game_provider}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal}
media,game,game,{game_play_verb} {short_film_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} {game_literal}
media,game,game,{game_play_verb} {short_film_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {audiobook_name} {game_literal} adaptation from {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} published by {game_provider}
media,game,game,{generic_play_verb} {game_name} multiplayer
media,game,game,{game_play_verb} {game_name} {game_provider} published by {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_provider} developed by {game_provider}
media,game,game,{generic_play_verb} {game_name} created by {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} multiplayer
media,game,game,{generic_play_verb} {audiobook_name} {game_literal} adaptation in {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} from {game_provider}
media,game,game,{game_play_verb} {game_literal}
media,game,game,{game_play_verb} {short_film_name} from {game_provider}
media,game,game,{game_play_verb} {short_film_name} {game_literal} adaptation
media,game,game,{generic_play_verb} {game_name} {game_provider} created by {game_provider}
media,game,game,{game_play_verb} {short_film_name} {game_literal} adaptation in {game_provider}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_genre} {game_literal} {game_name}
media,game,game,{game_play_verb} {game_provider} {game_name} {game_genre}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {series_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_provider} {game_name} {game_literal}
media,game,game,{game_play_verb} {game_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} big screen adaptation
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {series_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {game_name} published by {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} from {game_provider}
media,game,game,{generic_play_verb} {series_name} in {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} {game_literal} adaptation from {game_provider}
media,game,game,{game_play_verb} {game_name} developed by {game_provider}
media,game,game,{game_play_verb} {game_name} created by {game_provider}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_name} by {game_provider}
media,game,game,{game_play_verb} {audiobook_name} from {game_provider}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_provider} published by {game_provider}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} {game_literal}
media,game,game,{generic_play_verb} {game_provider} {game_name} {game_genre}
media,game,game,{generic_play_verb} {movie_name} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} created by {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_literal} {game_name} on {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} in {game_provider}
media,game,game,{generic_play_verb} {game_name}
media,game,game,{generic_play_verb} {game_genre} by {game_provider}
media,game,game,{game_play_verb} {series_name} {game_literal} adaptation
media,game,game,{game_play_verb} {series_name} {game_literal}
media,game,game,{game_play_verb} {game_name} available on {game_provider}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal} adaptation
media,game,game,{generic_play_verb} {short_film_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {game_literal}
media,game,game,{generic_play_verb} {movie_name} from {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_name} {game_provider} {game_literal}
media,game,game,{generic_play_verb} {short_film_name} {game_literal} adaptation
media,game,game,{generic_play_verb} {game_literal} available in {game_provider}
media,game,game,{generic_play_verb} {series_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {game_genre} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {game_genre} {game_name} {game_provider}
media,game,game,{game_play_verb} {game_provider} {game_name} by {game_provider}
media,game,game,{game_play_verb} {game_name} {game_provider} {game_genre} multiplayer
media,game,game,{generic_play_verb} {game_name} published by {game_provider}
media,game,game,{game_play_verb} {movie_name} in {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} multiplayer
media,game,game,{generic_play_verb} {series_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} in {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal}
media,game,game,{game_play_verb} {game_genre} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal} adaptation
media,game,game,{generic_play_verb} {game_literal} {game_name}
media,game,game,{game_play_verb} {game_provider}
media,game,game,{generic_play_verb} {game_name} from {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal}
media,game,game,{generic_play_verb} {game_genre} {game_literal}
media,game,game,{game_play_verb} {short_film_name} {game_literal}
media,game,game,{game_play_verb} {game_genre} {game_name}
media,game,game,{game_play_verb} {audiobook_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_name} from {game_provider}
media,game,game,{game_play_verb} {series_name} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {game_genre} {game_literal} {game_name}
media,game,game,{game_play_verb} {game_name} {game_literal} published by {game_provider}
media,game,game,{generic_play_verb} {game_literal} {game_genre}
media,game,game,{game_play_verb} {game_provider}'s {game_literal}
media,game,game,{generic_play_verb} {game_name} by {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_name}
media,game,game,{game_play_verb} {series_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {game_genre} from {game_provider}
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} {game_literal} adaptation
media,game,game,{game_play_verb} {game_name} multiplayer
media,game,game,{generic_play_verb} {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} {game_literal}
media,game,game,{generic_play_verb} {game_name} {game_genre}
media,game,game,{generic_play_verb} {short_film_name} from {game_provider}
media,game,game,{game_play_verb} {audiobook_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {short_film_name} {game_literal} adaptation from {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre}
media,game,game,{generic_play_verb} {black_white_movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{generic_play_verb} {game_genre} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} {game_literal} adaptation from {game_provider}
media,game,game,{game_play_verb} {movie_name} from {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} created by {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal} adaptation from {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{generic_play_verb} {short_film_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_literal}
media,game,game,{game_play_verb} {game_name} {game_provider} developed by {game_provider}
media,game,game,{game_play_verb} {game_literal} {game_genre}
media,game,game,{generic_play_verb} {series_name} {game_literal}
media,game,game,{generic_play_verb} {silent_movie_name} from {game_provider}
media,game,game,{game_play_verb} {game_genre} {game_name} {game_provider}
media,game,game,{game_play_verb} {game_provider}'s {game_name}
media,game,game,{generic_play_verb} {game_name} available on {game_provider}
media,game,game,{generic_play_verb} {movie_name} in {game_provider}
media,game,game,{game_play_verb} {game_name} {game_provider} created by {game_provider}
media,game,game,{game_play_verb} {audiobook_name} in {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {black_white_movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {short_film_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {game_genre} {game_literal}
media,game,game,{game_play_verb} {series_name} from {game_provider}
media,game,game,{game_play_verb} {game_genre} by {game_provider}
media,game,game,{game_play_verb} {silent_movie_name} in {game_provider}
media,game,game,{game_play_verb} {game_literal} {game_name}
media,game,game,{generic_play_verb} {series_name} {game_literal} adaptation
media,game,game,{game_play_verb} {silent_movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {game_literal} {game_name} on {game_provider}
media,game,game,{game_play_verb} {short_film_name} in {game_provider}
media,game,game,{generic_play_verb} {audiobook_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {series_name} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {short_film_name} {game_literal}
media,game,game,{game_play_verb} {black_white_movie_name} in {game_provider}
media,game,game,{generic_play_verb} {short_film_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {audiobook_name} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_genre} {game_literal} in {game_provider}
media,game,game,{game_play_verb} {game_name} {game_genre} developed by {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} published by {game_provider}
media,game,game,{game_play_verb} {series_name} in {game_provider}
media,game,game,{game_play_verb} {game_name} {game_provider} {game_genre}
media,game,game,{generic_play_verb} {silent_movie_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_provider} {game_literal}
media,game,game,{generic_play_verb} {movie_name} {game_literal} adaptation in {game_provider}
media,game,game,{game_play_verb} {movie_name} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_provider}'s {game_name}
media,game,game,{generic_play_verb} {game_name} {game_provider} {game_genre} multiplayer
media,game,game,{generic_play_verb} {game_provider} presents {game_name}
media,game,game,{generic_play_verb} {game_name} in {game_provider}
media,game,game,{game_play_verb} {audiobook_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {game_literal} available in {game_provider}
media,game,game,{generic_play_verb} {short_film_name} in {game_provider}
media,game,game,{generic_play_verb} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_literal} in {game_provider}
media,game,game,{generic_play_verb} {game_genre} {game_name}
media,game,game,{generic_play_verb} {game_name} developed by {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} {game_literal}
media,game,game,{generic_play_verb} {audiobook_name} from {game_provider}
media,game,game,{generic_play_verb} {movie_name} {game_literal} from {game_provider}
media,game,game,{game_play_verb} {series_name} {game_literal} adaptation from {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_literal} published by {game_provider}
media,game,game,{generic_play_verb} {silent_movie_name} in {game_provider}
media,game,game,{generic_play_verb} {game_name} {game_genre} developed by {game_provider}
media,game,game,{generic_play_verb} {game_genre} from {game_provider}
media,game,game,{generic_play_verb} {game_provider} {game_name} by {game_provider}
media,game,game,{generic_play_verb} {game_literal} from {game_provider}
media,game,game,{generic_play_verb} {game_name} on {game_provider}
media,game,game,{game_play_verb} {audiobook_name} {game_literal}
media,game,game,{game_play_verb} {game_provider} {game_name} {game_literal}
media,game,game,{game_play_verb} {game_name} {game_literal}
media,game,game,{game_play_verb} {audiobook_name} big screen adaptation
media,game,game,{game_play_verb} {silent_movie_name} from {game_provider}
media,game,game,{generic_play_verb} {game_genre} in {game_provider}
media,game,game,{generic_play_verb} {movie_name} {game_literal} adaptation from {game_provider}
media,audio,radio,{generic_play_verb} {radio_genre} in {radio_provider}
media,audio,radio,{audio_play_verb} {radio_literal} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_provider}
media,audio,radio,{generic_play_verb} {radio_literal}
media,audio,radio,{generic_play_verb} {radio_genre} {radio_literal} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_name} {radio_literal} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_genre} in {radio_provider}
media,audio,radio,{audio_play_verb} {radio_genre} from {radio_provider}
media,audio,radio,{generic_play_verb} {radio_name} {radio_literal} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_literal} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_name} {radio_literal} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_literal} available in {radio_provider}
media,audio,radio,{audio_play_verb} {radio_name} from {radio_provider}
media,audio,radio,{generic_play_verb} {radio_name} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_name} from {radio_provider}
media,audio,radio,{generic_play_verb} {radio_genre} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_name} {radio_literal}
media,audio,radio,{generic_play_verb} {radio_name} {radio_literal}
media,audio,radio,{audio_play_verb} {radio_name} in {radio_provider}
media,audio,radio,{audio_play_verb} {radio_name} {radio_literal} from {radio_provider}
media,audio,radio,{generic_play_verb} {radio_genre} {radio_literal}
media,audio,radio,{audio_play_verb} {radio_genre} {radio_literal}
media,audio,radio,{audio_play_verb} {radio_literal} available in {radio_provider}
media,audio,radio,{audio_play_verb} {radio_literal} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_genre} {radio_literal} in {radio_provider}
media,audio,radio,{generic_play_verb} {radio_name}
media,audio,radio,{audio_play_verb} {radio_provider}
media,audio,radio,{generic_play_verb} {radio_genre} {radio_literal} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_genre} {radio_literal} from {radio_provider}
media,audio,radio,{audio_play_verb} {radio_literal}
media,audio,radio,{audio_play_verb} {radio_name}
media,audio,radio,{generic_play_verb} {radio_literal} in {radio_provider}
media,audio,news,{generic_play_verb} {news_name} {news_literal} in {news_provider}
media,audio,news,{generic_play_verb} {news_genre} {news_literal}
media,audio,news,{video_play_verb} {news_name} {news_literal} from {news_provider}
media,audio,news,{video_play_verb} {news_name} {news_literal} in {news_provider}
media,audio,news,{video_play_verb} {news_name} from {news_provider}
media,audio,news,{generic_play_verb} {news_literal}
media,audio,news,{audio_play_verb} {news_name} in {news_provider}
media,audio,news,{audio_play_verb} {news_name} from {news_provider}
media,audio,news,{video_play_verb} {news_genre} {news_literal} in {news_provider}
media,audio,news,{generic_play_verb} {news_literal} from {news_provider}
media,audio,news,{video_play_verb} {news_genre} in {news_provider}
media,audio,news,{video_play_verb} {news_name}
media,audio,news,{generic_play_verb} {news_name} {news_literal}
media,audio,news,{audio_play_verb} {news_genre} from {news_provider}
media,audio,news,{audio_play_verb} {news_name} {news_literal}
media,audio,news,{video_play_verb} {news_literal} in {news_provider}
media,audio,news,{generic_play_verb} {news_name}
media,audio,news,{video_play_verb} {news_genre} {news_literal} from {news_provider}
media,audio,news,{generic_play_verb} {news_name} from {news_provider}
media,audio,news,{video_play_verb} {news_literal} available in {news_provider}
media,audio,news,{audio_play_verb} {news_name} {news_literal} in {news_provider}
media,audio,news,{video_play_verb} {news_literal} from {news_provider}
media,audio,news,{video_play_verb} {news_name} {news_literal}
media,audio,news,{audio_play_verb} {news_genre} in {news_provider}
media,audio,news,{audio_play_verb} {news_genre} {news_literal}
media,audio,news,{video_play_verb} {news_literal}
media,audio,news,{audio_play_verb} {news_genre} {news_literal} from {news_provider}
media,audio,news,{audio_play_verb} {news_literal} available in {news_provider}
media,audio,news,{video_play_verb} {news_genre} from {news_provider}
media,audio,news,{generic_play_verb} {news_literal} available in {news_provider}
media,audio,news,{generic_play_verb} {news_genre} in {news_provider}
media,audio,news,{generic_play_verb} {news_genre} {news_literal} from {news_provider}
media,audio,news,{audio_play_verb} {news_provider}
media,audio,news,{generic_play_verb} {news_provider}
media,audio,news,{generic_play_verb} {news_literal} in {news_provider}
media,audio,news,{audio_play_verb} {news_name} {news_literal} from {news_provider}
media,audio,news,{audio_play_verb} {news_literal} in {news_provider}
media,audio,news,{audio_play_verb} {news_literal}
media,audio,news,{generic_play_verb} {news_name} {news_literal} from {news_provider}
media,audio,news,{generic_play_verb} {news_genre} from {news_provider}
media,audio,news,{video_play_verb} {news_provider}
media,audio,news,{audio_play_verb} {news_name}
media,audio,news,{audio_play_verb} {news_literal} from {news_provider}
media,audio,news,{generic_play_verb} {news_name} in {news_provider}
media,audio,news,{generic_play_verb} {news_genre} {news_literal} in {news_provider}
media,audio,news,{video_play_verb} {news_genre} {news_literal}
media,audio,news,{video_play_verb} {news_name} in {news_provider}
media,audio,news,{audio_play_verb} {news_genre} {news_literal} in {news_provider}
media,video,tv,{video_play_verb} {tv_literal}
media,video,tv,{generic_play_verb} {tv_name} {tv_literal}
media,video,tv,{generic_play_verb} {tv_genre} in {tv_provider}
media,video,tv,{video_play_verb} {tv_name} in {tv_provider}
media,video,tv,{generic_play_verb} {tv_literal} from {tv_provider}
media,video,tv,{generic_play_verb} {tv_name} {tv_literal} in {tv_provider}
media,video,tv,{video_play_verb} {tv_literal} from {tv_provider}
media,video,tv,{video_play_verb} {tv_literal} available in {tv_provider}
media,video,tv,{video_play_verb} {tv_name} {tv_literal} in {tv_provider}
media,video,tv,{generic_play_verb} {tv_provider}
media,video,tv,{video_play_verb} {tv_name}
media,video,tv,{generic_play_verb} {tv_literal} in {tv_provider}
media,video,tv,{generic_play_verb} {tv_literal}
media,video,tv,{generic_play_verb} {tv_literal} available in {tv_provider}
media,video,tv,{generic_play_verb} {tv_genre} {tv_literal}
media,video,tv,{generic_play_verb} {tv_name} {tv_literal} from {tv_provider}
media,video,tv,{video_play_verb} {tv_provider}
media,video,tv,{generic_play_verb} {tv_genre} from {tv_provider}
media,video,tv,{generic_play_verb} {tv_name} in {tv_provider}
media,video,tv,{video_play_verb} {tv_genre} {tv_literal} in {tv_provider}
media,video,tv,{video_play_verb} {tv_genre} {tv_literal} from {tv_provider}
media,video,tv,{generic_play_verb} {tv_genre} {tv_literal} from {tv_provider}
media,video,tv,{generic_play_verb} {tv_name}
media,video,tv,{video_play_verb} {tv_name} {tv_literal}
media,video,tv,{generic_play_verb} {tv_genre} {tv_literal} in {tv_provider}
media,video,tv,{video_play_verb} {tv_genre} {tv_literal}
media,video,tv,{video_play_verb} {tv_genre} in {tv_provider}
media,video,tv,{video_play_verb} {tv_name} {tv_literal} from {tv_provider}
media,video,tv,{video_play_verb} {tv_name} from {tv_provider}
media,video,tv,{video_play_verb} {tv_genre} from {tv_provider}
media,video,tv,{generic_play_verb} {tv_name} from {tv_provider}
media,video,tv,{video_play_verb} {tv_literal} in {tv_provider}
media,video,movie,{generic_play_verb} {movie_literal} from {director_name}
media,video,movie,{generic_play_verb} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} starring {character_name}
media,video,movie,{generic_play_verb} {movie_literal} with {actor_name} as {character_name}
media,video,movie,{generic_play_verb} {game_name} spin-off {movie_literal}
media,video,movie,{video_play_verb} {movie_name} in {movie_provider}
media,video,movie,{video_play_verb} {director_name} {movie_genre} {movie_literal}
media,video,movie,{video_play_verb} {movie_genre} {movie_literal} from {movie_provider}
media,video,movie,{video_play_verb} {actor_name} in {country_name} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {movie_name} from {movie_provider}
media,video,movie,{generic_play_verb} {audiobook_name} from {movie_provider}
media,video,movie,{generic_play_verb} {country_name} {movie_genre} {movie_literal} directed by {director_name}
media,video,movie,{generic_play_verb} {director_name} {movie_literal} starring {character_name}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} from {director_name}
media,video,movie,{video_play_verb} {movie_genre} {movie_literal} from {country_name}
media,video,movie,{generic_play_verb} {country_name} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {director_name} {movie_genre} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} a {movie_genre} directed by {director_name}
media,video,movie,{video_play_verb} {movie_literal} from {country_name}
media,video,movie,{generic_play_verb} {audiobook_name} in {movie_provider}
media,video,movie,{video_play_verb} {movie_genre} from {movie_provider}
media,video,movie,{generic_play_verb} {movie_genre} {movie_literal} in {movie_provider}
media,video,movie,{video_play_verb} {movie_literal} starring {actor_name}
media,video,movie,{video_play_verb} {movie_literal} starring {character_name}
media,video,movie,{generic_play_verb} {audiobook_name} big screen adaptation
media,video,movie,{video_play_verb} {audiobook_name} big screen adaptation
media,video,movie,{video_play_verb} {movie_literal} with {character_name}
media,video,movie,{video_play_verb} {movie_literal} a {country_name} {movie_genre}
media,video,movie,{generic_play_verb} {movie_literal} set in {country_name}
media,video,movie,{video_play_verb} {movie_literal} in {movie_provider}
media,video,movie,{video_play_verb} {movie_genre} {movie_literal} featuring {actor_name}
media,video,movie,{video_play_verb} {movie_literal} from {country_name} directed by {director_name}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal}
media,video,movie,{generic_play_verb} {movie_genre} {movie_literal} from {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} starring {actor_name}
media,video,movie,{video_play_verb} {movie_name} from {movie_provider}
media,video,movie,{generic_play_verb} {movie_name}
media,video,movie,{video_play_verb} {country_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} with {actor_name} as {character_name}
media,video,movie,{video_play_verb} {country_name} {actor_name} {movie_literal}
media,video,movie,{generic_play_verb} {movie_genre} {movie_literal} from {country_name}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal} adaptation in {movie_provider}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal} in {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} by {director_name}
media,video,movie,{video_play_verb} {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} from {movie_provider}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal} from {movie_provider}
media,video,movie,{video_play_verb} {movie_literal} with a cameo by {actor_name}
media,video,movie,{video_play_verb} {movie_literal} set in {country_name}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal} adaptation
media,video,movie,{generic_play_verb} {movie_genre} from {movie_provider}
media,video,movie,{video_play_verb} {director_name} {movie_literal}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal} adaptation from {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} starring {actor_name} directed by {director_name}
media,video,movie,{video_play_verb} {movie_genre} in {movie_provider}
